tweet_id,timestamp,text,rating_numerator,name,retweet_count,favorite_count,jpg_url,breed,prediction_conf,dog_stage
870656317836468226,2017-06-02 15:00:16,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",13,Cody,2817,12819,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,
870374049280663552,2017-06-01 20:18:38,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,13,Zoey,27680,85011,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,Golden Retriever,0.841001,
870308999962521604,2017-06-01 16:00:09,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",13,Rumble,4384,22453,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater Swiss Mountain Dog,0.6227520000000001,
870063196459192321,2017-05-31 23:43:25,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,14,Clifford,8840,37771,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,,,
869772420881756160,2017-05-31 04:27:59,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",13,Dewey,10663,43710,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,
869702957897576449,2017-05-30 23:51:58,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,13,Stanley,6728,29116,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,
869596645499047938,2017-05-30 16:49:31,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,12,Scout,3327,16476,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,doggo
869227993411051520,2017-05-29 16:24:37,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,13,Gizmo,4023,21112,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,
868880397819494401,2017-05-28 17:23:24,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,14,Walter,12518,55098,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,French Bulldog,0.0999839,
868622495443632128,2017-05-28 00:18:35,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,13,,6275,28295,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador Retriever,0.868107,
868552278524837888,2017-05-27 19:39:34,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",12,Cooper,2240,10539,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,Whippet,0.378151,
867900495410671616,2017-05-26 00:29:37,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",12,,4439,24964,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador Retriever,0.522644,
867774946302451713,2017-05-25 16:10:44,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,13,Harold,7788,35179,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border Collie,0.661953,
867421006826221569,2017-05-24 16:44:18,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,12,Shikha,2697,16755,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo Dog,0.6164569999999999,puppo
867051520902168576,2017-05-23 16:16:06,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",13,,8425,33420,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.471403,
866720684873056260,2017-05-22 18:21:28,He was providing for his family 13/10 how dare you https://t.co/Q8mVwWN3f4,13,,5168,20888,,,,
866686824827068416,2017-05-22 16:06:55,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,12,Lili,3727,20070,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,Flat-Coated Retriever,0.51473,
866450705531457537,2017-05-22 00:28:40,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",13,Jamesy,32883,106827,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French Bulldog,0.905334,pupper
866334964761202691,2017-05-21 16:48:45,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,12,Coco,15546,54720,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,
865718153858494464,2017-05-19 23:57:46,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",13,Boomer,6008,26640,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,Golden Retriever,0.673664,
865359393868664832,2017-05-19 00:12:11,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,13,Sammy,5384,27530,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake Bay Retriever,0.832435,
865006731092295680,2017-05-18 00:50:50,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,13,Nelly,8209,29063,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,
864873206498414592,2017-05-17 16:00:15,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,14,,9361,33651,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,,,
864279568663928832,2017-05-16 00:41:21,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,12,Meatball,3266,15195,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,Bull Mastiff,0.668613,
864197398364647424,2017-05-15 19:14:50,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,13,Paisley,9616,31459,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,Golden Retriever,0.945905,
863907417377173506,2017-05-15 00:02:33,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,13,Albus,4441,21477,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,,,
863553081350529029,2017-05-14 00:34:33,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,13,Neptune,4489,15935,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo Dog,0.41333,
863432100342583297,2017-05-13 16:33:49,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,12,Belle,5664,24829,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire Bullterrier,0.690517,
863062471531167744,2017-05-12 16:05:02,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",13,Quinn,2687,8945,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French Bulldog,0.935804,
862831371563274240,2017-05-12 00:46:44,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",13,Zooey,5457,20011,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian Terrier,0.207281,
862722525377298433,2017-05-11 17:34:13,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",11,Dave,3809,17779,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,Basset,0.39333,
862457590147678208,2017-05-11 00:01:27,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",13,Jersey,5388,21492,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,,,
862096992088072192,2017-05-10 00:08:34,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,13,,21840,66437,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,Chow,0.677589,
861383897657036800,2017-05-08 00:54:59,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,13,Hobbes,11528,37744,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,
861288531465048066,2017-05-07 18:36:02,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,13,,4479,18032,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier Des Flandres,0.0826102,
861005113778896900,2017-05-06 23:49:50,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,12,Burt,4119,17538,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German Shepherd,0.507951,
860563773140209665,2017-05-05 18:36:06,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13,Lorenzo,2334,7878,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,
860524505164394496,2017-05-05 16:00:04,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13,Carl,5698,24678,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington Terrier,0.286558,
860276583193509888,2017-05-04 23:34:55,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,12,Jordy,3745,19154,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,,,
860184849394610176,2017-05-04 17:30:24,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",14,,6295,17474,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,,,
859924526012018688,2017-05-04 00:15:58,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12,Milky,4349,20021,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French Bulldog,0.254587,
859851578198683649,2017-05-03 19:26:06,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13,Trooper,3780,16105,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador Retriever,0.899086,
859607811541651456,2017-05-03 03:17:27,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,13,,1704,19476,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,Golden Retriever,0.8955290000000001,puppo
859196978902773760,2017-05-02 00:04:57,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,12,,25661,75193,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,Malamute,0.216163,
859074603037188101,2017-05-01 15:58:40,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,13,,14740,35553,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,,,
858843525470990336,2017-05-01 00:40:27,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,13,,3771,16304,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,Golden Retriever,0.57812,doggo
858471635011153920,2017-04-30 00:02:42,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,13,Sophie,5271,22640,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407,
858107933456039936,2017-04-28 23:57:28,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12,Wyatt,3154,16524,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,Golden Retriever,0.863874,
857989990357356544,2017-04-28 16:08:49,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,12,Rosie,2812,16952,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French Bulldog,0.43258,
857746408056729600,2017-04-28 00:00:54,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,13,Thor,11524,36021,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador Retriever,0.919832,
857393404942143489,2017-04-27 00:38:11,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",13,,1785,6236,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,Malamute,0.8415969999999999,
857263160327368704,2017-04-26 16:00:39,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,13,Oscar,4934,21041,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021,
857029823797047296,2017-04-26 00:33:27,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12,Zeke,4364,19910,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,Golden Retriever,0.968623,
856543823941562368,2017-04-24 16:22:16,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12,Callie,3131,17135,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston Bull,0.30691,
856282028240666624,2017-04-23 23:01:59,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14,Cermet,6841,29086,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,0.8765430000000001,
855857698524602368,2017-04-22 18:55:51,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",13,,2313,12498,,,,
855851453814013952,2017-04-22 18:31:02,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,13,,19196,47844,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,Flat-Coated Retriever,0.321676,
855818117272018944,2017-04-22 16:18:34,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,13,,5943,28056,,,,
855459453768019968,2017-04-21 16:33:22,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12,,8987,31657,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,Blenheim Spaniel,0.389513,
854732716440526848,2017-04-19 16:25:34,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12,Marlee,6690,24188,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,Pembroke,0.6955479999999999,
854482394044301312,2017-04-18 23:50:52,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13,Arya,7608,31131,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,Chihuahua,0.26024200000000003,
854365224396361728,2017-04-18 16:05:17,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13,Einstein,5159,20046,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,Pembroke,0.90708,
854120357044912130,2017-04-17 23:52:16,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,14,,8285,33911,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,Black-And-Tan Coonhound,0.8548610000000001,pupper
854010172552949760,2017-04-17 16:34:26,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",11,,3433,17169,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,English Springer,0.354733,
853760880890318849,2017-04-17 00:03:50,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12,Alice,6403,30414,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,Miniature Pinscher,0.29251900000000003,
853639147608842240,2017-04-16 16:00:07,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,13,,11265,37198,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,German Shepherd,0.509879,
853299958564483072,2017-04-15 17:32:18,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,13,Rumpole,3928,16508,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,,,
